session_id,trial,label,label_int,snr_db,device,fs,feat_00,feat_01,feat_02,feat_03,feat_04,feat_05,feat_06,feat_07,feat_08,feat_09,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18
unicorn_session_001,0,baseline,0,17.84,Unicorn Hybrid Black,250,124498648.0,23672768.0,31164.298828,79815.984375,232638176.0,38714024.0,1965548.125,87890.671875,236599040.0,38719372.0,54994.472656,312.293274,248532208.0,41346908.0,2249325.75,406750.1875,0.005106,-5.277047,1.955489
unicorn_session_001,0,slap,1,18.67,Unicorn Hybrid Black,250,1445478.625,660101.625,135594480.0,24631952.0,54111.191406,687952.0,236840016.0,32741436.0,154418.171875,128307.015625,376902176.0,53824336.0,837804.25,281026.5625,318099232.0,46187388.0,428.37735,6.060005,1.028554
unicorn_session_001,1,baseline,0,13.85,Unicorn Hybrid Black,250,63627880.0,5120091.5,150915.484375,72714.734375,142701536.0,16787434.0,2109728.25,32195.761719,137558208.0,15426705.0,62864.695312,14153.505859,90829112.0,12445660.0,144272.34375,31933.873047,0.005677,-5.171199,0.894248
unicorn_session_001,1,slap,1,20.94,Unicorn Hybrid Black,250,465848.03125,143402.421875,559978176.0,68358488.0,6858.382324,694403.375,721414720.0,89844672.0,457842.03125,87707.015625,923594816.0,129458152.0,517913.15625,468958.96875,869539840.0,110616088.0,2122.615967,7.660405,1.030431
unicorn_session_001,2,baseline,0,19.47,Unicorn Hybrid Black,250,318404960.0,53598472.0,9337.226562,103473.023438,725315392.0,87542392.0,4188535.25,158752.140625,620300160.0,90304728.0,1623960.0,6822.322754,667813568.0,93433936.0,2270375.0,113943.953125,0.00347,-5.663221,1.524308
unicorn_session_001,2,slap,1,16.69,Unicorn Hybrid Black,250,203535.96875,212140.09375,157439616.0,23226028.0,513692.65625,557707.25,129134224.0,30939300.0,339884.40625,28951.265625,295807712.0,36316768.0,793161.125,76750.109375,238530944.0,33731392.0,443.670746,6.095083,0.855177
unicorn_session_001,3,baseline,0,21.42,Unicorn Hybrid Black,250,371499648.0,50023560.0,1523587.125,54432.238281,898186304.0,142983696.0,853592.125,159273.96875,834885184.0,98324240.0,2325196.5,246733.84375,612168640.0,93022640.0,3208298.25,109532.945312,0.002912,-5.838632,0.836776
unicorn_session_001,3,slap,1,21.61,Unicorn Hybrid Black,250,9560.146484,272225.75,299612000.0,59914516.0,796653.25,267981.34375,713956288.0,103282504.0,1306318.625,22580.402344,661532480.0,99162672.0,74492.539062,128976.40625,604525696.0,81175344.0,1042.341553,6.949225,1.152762
unicorn_session_001,4,baseline,0,12.43,Unicorn Hybrid Black,250,42212484.0,5603880.5,2475814.0,109820.578125,65714168.0,10618018.0,93539.828125,128234.90625,82781272.0,14275531.0,4176893.75,62397.804688,58612216.0,8521706.0,450370.90625,8543.203125,0.028865,-3.545092,0.114081
unicorn_session_001,4,slap,1,15.97,Unicorn Hybrid Black,250,1753095.5,1024219.3125,114292168.0,18160156.0,359183.71875,310714.28125,165795680.0,19947940.0,552369.1875,72215.132812,269265536.0,32327328.0,8873.723633,101411.78125,180595152.0,32003298.0,273.028809,5.609577,0.948216
